institution,slug,country,continent,repository_code,archive_type,filmoteca_espanola_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/el-condenado,El condenado,Escuela de cine; Ficción; Drama; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Crimen,"Un prisionero recuerda los sucesos que han conducido a su arresto. | Un condenado a muerte por el asesinato de un taxista rememora las circunstancias que le han conducido hasta ese momento mientras espera que llegue el indulto. | código PLATFO: INV0003403 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | idioma original: Español | duración declarada: 939 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1968
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/handicap,Handicap,Escuela de cine; Ficción; Comedia; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Relaciones de pareja,"Theo está enamorado de la activista Kalinka y hará lo que sea con tal de seducirla. | Theo, un chico integrado en un grupo de jóvenes políticamente comprometidos, se enamora de Kalinka, otra chica del grupo. Usará todas sus habilidades para intentar conquistarla, pero la diferencia de intereses y temperamentos hará que la relación no funcione. | código PLATFO: INV0003404 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | idioma original: Español | duración declarada: 1269 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1968
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/ida-y-vuelta,Ida y vuelta,Escuela de cine; Ficción; Drama; Suspense; Práctica académica; país: España; colección: Colección IIEC/EOC; Colección Iván Zulueta; etiquetas: Adaptaciones cinematográficas; Flores en la sombra,"Práctica de tercer curso de Iván Zulueta en la EOC, basada en un relato de William J. Jenkins. Un perturbador viaje transforma la realidad de Elena. | Cuenta la historia de una chica de la alta burguesía que se siente al margen de su entorno cercano. Esta automarginación de la protagonista (interpretada por Mercedes Juste) no supone un problema para ella, sobre todo porque le gusta escaparse a la casa de campo de su familia y disfrutar de la soledad. Sin embargo, su vida da un giro inesperado cuando una noche, de regreso a la ciudad, se ve obligada a llevar a una mujer desconocida. Esta extraña pasajera transforma su realidad, revelando una nueva y perturbadora faceta en la vida de Elena. | código PLATFO: INV0006292 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | idioma original: Español | duración declarada: 2477 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1968
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/la-luna-de-tobalito,La Luna de Tobalito,Ficción; Ciencia Ficción; Infantil; Stop Motion; país: España; colección: Colección Guillermo Zúñiga; etiquetas: Flores en la sombra; Espacio exterior,"El perro Tobalito y la vaca Lucero se quedan dormidos y, en sueños, viajan a la Luna. | El perro Tobalito y la vaca Lucero están en casa leyendo acompañados de un becerro bebé y sus padres. Tobalito y Lucero se quedan dormidos y, en sueños, viajan a la Luna, donde les esperan las travesuras de Cuca y Pájaro. | código PLATFO: INV0007628 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Color | idioma original: Español | duración declarada: 661 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1968
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/amo-y-criado,Amo y criado,Escuela de cine; Ficción; Comedia; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Comedia negra,"Un criado cansado de aguantar a su señor decide envenenarlo. | Harto del trato denigrante que recibe por parte de su jefe, un trabajador doméstico decide tomar medidas drásticas y deshacerse de él envenenándole la bebida. | código PLATFO: INV0003389 | titular de derechos: Filmoteca Española | formato original: 16 mm | color: Blanco y negro | idioma original: Español | duración declarada: 274 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1967
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/el-divan,El diván,Escuela de cine; Ficción; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Entorno laboral,"Un hombre de negocios se plantea desaparecer. | Un alto ejecutivo es engañado por sus socios en la compra de unas acciones, por lo que comienza a sentirse desesperado. | código PLATFO: INV0003390 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | idioma original: Español | duración declarada: 927 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1967
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/el-ultimo-inquilino,El último inquilino,Escuela de cine; Ficción; Suspense; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Asesinos; Crimen,"Decidida a deshacerse de un inquilino, una pareja idea un plan para acabar con él. | Un matrimonio que convive con un inquilino extraño y excéntrico decide acabar con él. | código PLATFO: INV0003400 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | idioma original: Español | duración declarada: 1049 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1967
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/flores-para-los-muertos,Flores para los muertos,Escuela de cine; Ficción; Terror; Práctica académica; país: España; colección: Colección IIEC/EOC,"Un joven obsesionado con el desnudo femenino y con el recuerdo de su madre muerta se encuentra con una misteriosa mujer. | En un paseo nocturno un joven encuentra a una chica llorando y la lleva a su casa a dormir. Por la mañana, cuando va a ver qué tal ha dormido, descubre que está muerta. La portera le informa de que esa chica había muerto el día anterior. | código PLATFO: INV0003392 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | idioma original: Español | duración declarada: 954 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1967
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/la-amante-estelar,La amante estelar,Escuela de cine; Ficción; Drama; Ciencia Ficción; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Extraterrestres,"En el momento previo a ser ejecutado, un condenado le cuenta una extraña historia personal al sacerdote que le asiste. | Un condenado a muerte le cuenta su historia a un sacerdote. Según él, hace años ayudó a cruzar la calle a una anciana que resultó ser una extraterrestre cuyo objetivo en la Tierra era continuar su linaje mediante el apareamiento con otras especies. Aprovechándose de su capacidad para transfigurarse en otros cuerpos, el recluso mantuvo una relación sentimental con ella. | código PLATFO: INV0002785 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | idioma original: Español | duración declarada: 2127 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1967
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/la-caza-de-brujas,La caza de brujas,Escuela de cine; Ficción; Suspense; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Flores en la sombra; Colegios / Universidad,"Práctica de Antonio Drove en la EOC que critica el poder represivo. Un niño en un colegio religioso debe elegir entre acusar o mantener la amistad. | En un colegio religioso un profesor sorprende a algunos alumnos en el cuarto de baño. Alberto se debate entre la acusación a sus compañeros y el sentido de la amistad. | código PLATFO: INV0002787 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | idioma original: Español | duración declarada: 2062 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1967
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/la-pequena-tapia,La pequeña tapia,Ficción; Animación; Infantil; Stop Motion; país: España; colección: Colección Guillermo Zúñiga; etiquetas: Naturaleza,"Tobalito y su vaca Lucero perturban la paz de un pequeño poblado de flores. | En un monte, tras una pequeña tapia, vive alegre un pequeño poblado de flores y plantas. Un día, la paz es perturbada por el perro Tobalito y su vaca Lucero. | código PLATFO: INV0007623 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Color | idioma original: Español | duración declarada: 632 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1967
Filmoteca Española,filmoteca-espanola,Spain,Europe,ES-FILMOTECA-ESPANOLA,National film archive with public PLATFO FILMO metadata and registration-gated streaming,https://www.cultura.gob.es/cultura/areas/cine/filmoteca-espanola.html,True,True,https://filmo.platfo.es/pages/home,PLATFO FILMO,https://filmo.platfo.es/content/madame-arthur,Madame Arthur,Escuela de cine; Ficción; Drama; Práctica académica; país: España; colección: Colección IIEC/EOC; etiquetas: Abusos sexuales; Prostitución,"Práctica en la EOC de Carlos Serrano, hijo de Carlos Serrano de Osma. Un hombre mayor se enamora de una adolescente. | Situación equívoca en la que se encuentra un hombre mayor enamorado de una jovencita cuya madre la explota sexualmente. | código PLATFO: INV0002793 | titular de derechos: Filmoteca Española | formato original: 35 mm | color: Blanco y negro | idioma original: Español; Francés | duración declarada: 2535 segundos | regime de acesso PLATFO: login/cadastro obrigatório; metadados públicos, mídia não baixada.",1967
