institution,slug,country,continent,repository_code,archive_type,asim_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/La%20neu%20a%20Mallorca%20al%201929/asim::afde92a2893589549e5e7ac3362720d9,La neu a Mallorca al 1929,Amateur film | Llubí / Lluc / Escorca / Majorca / Serra de Tramuntana / snowfall / trip / sanctuary / monastery / square / fountain / valley / terrace / hiker / car,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: La neu a Mallorca al 1929 The Snow in Mallorca in 1929 | gênero: Amateur film | duração: 00:08:15 | coleção: Fons Nicolau Tous | cor: Black & White | som: Without sound | direitos: In Copyright / Nicolau Tous | fonte de mídia: https://vimeo.com/144016674 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1821 | Film about the snowfall occurred in 1929 in the town of Llubi (Mallorca). Footage of a trip to the sanctuary of Lluc (Escorca, Mallorca) on occasion of the snowfall. We can see the monastery, the monastery square, the Pujol dels Misteris and the Font Coberta, a wide shot of the valley of Lluc with its terraces covered with snow, as well as scenes of hikers playing with the snow and in their car .",1929,La neu a Mallorca al 1929,1929-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Arribada%20del%20general%20Italo%20Balbo%20i%20del%20marqu%C3%A8s%20de%20Pinedo%20al%20Port%20de%20Pollen%C3%A7a/asim::014ad1cccc7e93925932e0e26144e75e,Arribada del general Italo Balbo i del marquès de Pinedo al Port de Pollença,Documentary film | Italo Balbo (aviator) / Francesco de Pinedo (aviator) / Port de Pollença / Majorca / seaplane / splashdown / aviator / minister / port,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Arribada del general Italo Balbo i del marquès de Pinedo al Port de Pollença Arrival of General Italo Balbo and the Marquis of Pinedo at the Port of Pollença | gênero: Documentary film | duração: 00:04:06 | cor: Black & White | som: Without sound | direitos: Public Domain | fonte de mídia: https://vimeo.com/140643996 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1694 | Arrival of the six flights of Italian seaplanes of the Aerobrigata under General Francesco de Pinedo at the port of Pollença in the spring of 1928 on a tour around the western Mediterranean Sea; coming aboard as a passenger, Italian air minister Italo Balbo; we can see the people who watch the landing of the planes and the arrival of the aviators, surrounded by onlookers, at the port.",1928,Arribada del general Italo Balbo i del marquès de Pinedo al Port de Pollença,1928-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Excursi%C3%B3%20a%20l%E2%80%99avenc%20de%20Son%20Pou/asim::a6f2b0741965e3ec867f4bcdde242342,Excursió a l’avenc de Son Pou,Amateur film | Brotard (family) / Roca (family) / Vert (family) / Son Pou / Santa Maria del Camí / Majorca / Pòrtol / Marratxí / Son Torrella / excursion / cave / car / road / meal,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Excursió a l’avenc de Son Pou Excursion to Son Pou chasm | gênero: Amateur film | duração: 00:07:00 | coleção: Fons Nicolau Tous << Back to search results | cor: Black & White | som: Without sound | direitos: In Copyright / Nicolau Tous | fonte de mídia: https://vimeo.com/144017171 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1822 | Film about the excursion taken ​​in September 1928 to Avenc (cave) de Son Pou (Santa Maria del Cami) by the Brotard, Roca and Vert families. They set off on their car trip from Portol (Marratxi). First, they visit the Son Torrella country estate. Next, the hikers follow the road by cart and on foot and take a break in Son Pou. Images of the arrival of the group at Avenc de Son Pou, meal and return.",1928,Excursió a l’avenc de Son Pou,1928-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Hidroavions%20italians%20al%20Port%20de%20Pollen%C3%A7a/asim::b8bdb8e3dc12ae1eb95f426f365979fa,Hidroavions italians al Port de Pollença,Amateur film | Francesco de Pinedo (aviator) / Italo Balbo (aviator) / Port de Pollença / Pollença / Majorca / seaplane / port / tour / minister / splashdown / aviator,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Hidroavions italians al Port de Pollença Italian seaplanes in the Port of Pollença | gênero: Amateur film | duração: 00:02:54 | coleção: Fons Nicolau Tous << Back to search results | cor: Black & White | som: Without sound | direitos: In Copyright / Nicolau Tous | fonte de mídia: https://vimeo.com/144018614 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1825 | Arrival of the six flights of Italian seaplanes of the Aerobrigata under General Francesco de Pinedo at the port of Pollença in the spring of 1928 on a tour around the western Mediterranean Sea; coming aboard as a passenger, Italian air minister Italo Balbo; we can see the people who watch the landing of the planes and the arrival of the aviators at the port.",1928,Hidroavions italians al Port de Pollença,1928-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/El%20port%20de%20Palma/asim::09c7aa8f0ba9bb9c6e8ca221bd784464,El port de Palma,Amateur film | Palma / Majorca / port / ship / motorboat / bay / boat / ferry / swimmer / canoe / quay / cathedral / fish market / parish,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: El port de Palma The Port of Palma | gênero: Amateur film | duração: 00:06:38 | coleção: Fons Josep Cabrinetti << Back to search results | cor: Black & White | som: Without sound | direitos: In Copyright / Família Cabrinetti | fonte de mídia: https://vimeo.com/143601606 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1816 | Footage with different scenes filmed in the port of Palma: we can see a ship sailing, a ship entering the port of Palma and a motorboat idly crossing the bay; next, we have a wide shot of Palma from a ship; images of boats on the bay and the ferry with passengers on board and its arrival at the port of Palma; cut to scenes with swimmers, boats and canoes on the bay and a view of Can Barbara; lastly, we see the arrival of a boat at the quay of Palma with views of the Cathedral, the Fish Market, the parish church of Santa Creu and the Consolat de Mar.",1927,El port de Palma,1927-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Mallorca%20(part%201)/asim::1c09d2629b572814706ed7313d7f78aa,Mallorca (part 1),Documentary film | Majorca / Palma / Arenal / landscape / monument / town / cathedral / palace / building / oratory / parish / convent,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Majorca (part 1) | gênero: Documentary film | duração: 00:14:30 | direção: Josep Maria Verger | cor: B/W / Tinted | som: Without sound | direitos: In Copyright / Família Verger | fonte de mídia: https://vimeo.com/140644463 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1709 | Documentary that includes landscapes and monuments from all over Mallorca. It begins with the town of Palma, of which we can see Arenal, a wide shot of the port and the town, the Cathedral, the Almudaina Palace and the Episcopal Palace. We are shown outstanding religious buildings in the town, like the oratory of San Lloreç in the parish of Santa Creu, the parish church of Santa Eulalia, the convent of Santa Clara, the parish church of Sant Miquel, the church of Monti-Sion, the parish church of Sant Nicolau and the Basilica of Sant Francesc.",1927,Mallorca (part 1),1927-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Mallorca%20(part%202)/asim::79cc9a543f7cdc23eede0300ba5b8626,Mallorca (part 2),Documentary film | Majorca / Palma / landscape / monument / church / parish / neighborhood / street / square / palace / building / fish market / cloister / town hall / theater,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Majorca (part 2) | gênero: Documentary film | duração: 00:11:10 | direção: Josep Maria Verger | cor: B/W / Tinted | som: Without sound | direitos: In Copyright / Família Verger | fonte de mídia: https://vimeo.com/140644896 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1726 | Documentary that includes landscapes and monuments from all over Mallorca. Images of Palma's old town: the parish church of Santa Creu, the seaside neighborhood of Puig de Sant Pere, Montenegro Street, Quarterera Square, Mar Street, Can Formiguera Street and Almudaina street. Next, we see various stately homes: Can Berga, the Solleric Palace, Can Olesa, Can Vivot and Can Oleo as well as the interiors of some them. Footage of remarkable buildings, such as the Fish Market, the Casa de l'Almoina, the Consolat de Mar, the cloister of Sant Antoniet and the Town Hall of Palma. Lastly, we are shown some aspects of the modern town: Palau de la Diputacio, Teatre Principal, Colom Street, Institut Ramon Llull and Espanya Square.",1927,Mallorca (part 2),1927-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Mallorca%20(part%203)/asim::37678f3695cb4f078610f6c79efae6bf,Mallorca (part 3),Documentary film | Majorca / Palma / Bellver / Molinar / Secar de la Real / Bendinat / Son Vida / Son Berga / Raixa / Alfàbia / Son Verí / Riera / Valldemossa / landscape / monument / outskirt / castle / neighbourhood / farmhouse / torrent / trade / custom / fisherman / spinner / farmer / weaver / ropemaker / quay / bullock / quarry / waterwheel / windmill / chickpea / wheat / parade,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Majorca (part 3) | gênero: Documentary film | duração: 00:14:39 | direção: Josep Maria Verger | cor: B/W / Tinted | som: Without sound | direitos: In Copyright / Família Verger | fonte de mídia: https://vimeo.com/140645249 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1732 | Documentary that includes landscapes and monuments from all over Mallorca. Images of the outskirts of Palma with the Bellver Castle, the farming land of Palma, the Molinar and the Secar de la Real neighbourhoods, Bendinat Castle, Son Vida Castle, the Son Berga, Raixa, Alfabia and Son Veri stately homes, a typical farmhouse and the Riera torrent. Next, various popular trades and customs are shown: fishermen, spinners, farmers, palm leaf weavers, ropemakers, the quay, a bullock cart, a quarry, a waterwheel, a windmill, farmers chopping chickpeas up, the labour of beating the wheat on a threshing floor and the parade of the Beata in Valldemossa in July.",1927,Mallorca (part 3),1927-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Mallorca%20(part%204)/asim::13d15e2f7310fced777b94948e962419,Mallorca (part 4),Documentary film | Majorca / Santa Maria del Camí / Inca / Selva / Llucmajor / Maria de la Salut / Petra / Manacor / Artà / Bellpuig / Sa Duaia / Capdepera / Canyamel / Cala Rajada / Alcúdia / Albufera / landscape / monument / village / cross / field / almond tree / church / estate / cove / swamp,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Majorca (part 4) | gênero: Documentary film | duração: 00:08:59 | direção: Josep Maria Verger | cor: B/W / Tinted | som: Without sound | direitos: In Copyright / Família Verger | fonte de mídia: https://vimeo.com/140645427 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1746 | Documentary that includes landscapes and monuments from all over Mallorca. Images of several villages of Mallorca, starting with Pla. We can see wayside crosses, fields of almond trees and images of Santa Maria del Cami, Inca, Selva, Llucmajor, Maria de la Salut, Petra, Manacor, Arta with its church of Bellpuig and the Sa Duaia country estate, Capdepera and the Canyamel country estate, Cala Rajada, Alcudia and the Albufera.",1927,Mallorca (part 4),1927-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Mallorca%20(part%205)/asim::0f8e07ac9170ff9fd49a3da0811b4d73,Mallorca (part 5),Documentary film | Majorca / Alaró / Escorca / Esporles / Puigpunyent / Sóller / Fornalutx / Pollença / Banyalbufar / Estellencs / Andratx / Valldemossa / Deià / Llucalcari / Serra de Tramuntana / landscape / monument / village / mountain / olive tree,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Majorca (part 5) | gênero: Documentary film | duração: 00:11:13 | direção: Josep Maria Verger | cor: B/W / Tinted | som: Without sound | direitos: In Copyright / Família Verger | fonte de mídia: https://vimeo.com/140647709 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1747 | Documentary that includes landscapes and monuments from all over Mallorca. Images of mountain villages of Mallorca: we can see old Mallorcan mountain olive trees, Alaro, Escorca, Esporles, Puigpunyent, Soller, Fornalutx, Pollença, Banyalbufar, Estellencs, Andratx, Valldemossa, Deia and its village of Llucalcari .",1927,Mallorca (part 5),1927-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Mallorca%20(part%206)/asim::04c8180dd9b33b8937a1510745bc6e38,Mallorca (part 6),Documentary film | Majorca / Torrent de Pareis / Escorca / Alaró / Artà / Pollença / Felanitx / Capdepera / Porreres / Randa / Lluc / Serra de Tramuntana / landscape / monument / torrent / castle / sanctuary,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Majorca (part 6) | gênero: Documentary film | duração: 00:11:55 | direção: Josep Maria Verger | cor: B/W / Tinted | som: Without sound | direitos: In Copyright / Família Verger | fonte de mídia: https://vimeo.com/140647875 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1748 | Documentary that includes landscapes and monuments from all over Mallorca. Images of Torrent de Pareis in Escorca and the different rocky castles on the island: Alaro castle, the Almudaina of Arta, King's castle of Pollença, Santueri castle of Felanitx and Capdepera castle. Next, footage of several sanctuaries in Mallorca: Puig de Maria of Pollença, Puig of San Salvador of Felanitx, Puig of Monti-Sion of Porreres, sanctuaries of Gracia and Cura on Puig de Randa and the sanctuary of Lluc of Escorca.",1927,Mallorca (part 6),1927-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Mallorca%20(part%207)/asim::a2d66f660c42ec704a65f73a48538cf1,Mallorca (part 7),Documentary film | Majorca / Montuïri / Binissalem / landscape / monument / cave / folk dance / grape / harvest / festival / sea,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Majorca (part 7) | gênero: Documentary film | duração: 00:12:33 | direção: Josep Maria Verger | cor: B/W / Tinted | som: Without sound | direitos: In Copyright / Família Verger | fonte de mídia: https://vimeo.com/140648003 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1750 | Documentary that includes landscapes and monuments from all over Mallorca. Footage of the caves of Mallorca and several folk dances: the cossiers of Montuiri, the ball de la cisterna, the mateixes and the boleros. Next, we can see the grape harvest in Binissalem and the harvest festival. The documentary ends with an epilogue to the sea.",1927,Mallorca (part 7),1927-01-01,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Partits%20de%20futbol/asim::60c7a13e09ef00238433e303fdea4c57,Partits de futbol,Amateur film | Palma / Majorca / football / match / stadium / championship,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Partits de futbol Football matches | gênero: Amateur film | duração: 00:06:02 | coleção: Fons Josep Cabrinetti << Back to search results | cor: Black & White | som: Without sound | direitos: In Copyright / Família Cabrinetti | fonte de mídia: https://vimeo.com/143600965 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1815 | Film of the football match held on 12th June 1927 between Real Sociedad Alfonso XIII and Club Social y Deportivo Colo-Colo from Chile in the Buenos Aires stadium in Palma; next, we can see the final of the Balearic championship, played on 22nd March 1927 between Real Sociedad Alfonso XIII and the Unio Sportiva Mao in the Son Canals stadium in Palma.",1927,Partits de futbol,1927-01-01,Filme amador e memória familiar,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/El%20secreto%20de%20la%20Pedriza%20(ep%C3%ADleg)/asim::012ff814cd778c13c491d08070080afa,El secreto de la Pedriza (epíleg),Feature film | Majorca / Palma / Sóller / Port de Sóller / Torrent de Pareis / Morro de sa Vaca / La Foradada / Cala Tuent / Torrent de Pareis / Gorg Blau / Pollença / Port de Pollença / Formentor / Pollença / Albercutx / Porto Cristo / Cova dels Hams / Castell del Rei / landscape / bay / port / cathedral / boat / cliff / coast / train / tram / excursion / hiker / cove / bridge / castle / fortress / pine / beach / watchtower / path / cave / dance,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: The secret of La Pedriza (Epilogue) | gênero: Feature film | duração: 00:13:29 | direção: Francesc Aguiló | produtora: Balear Films | cor: B/W / Tinted | som: Without sound | direitos: Public Domain | fonte de mídia: https://vimeo.com/140631606 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1706 | Sequences of this film showing Mallorcan landscapes. In Palma we are shown a wide shot of the bay, the port, the Cathedral and a boat on the bay. Next, we can see the cliffs of the northern coast. Footage of a travel on the Soller train and the tram route to the port of Soller. An excursion to the Torrent de Pareis allows us to see Morro de Sa Vaca, Sa Forada and Cala Tuent; hikers go for a boat ride or stroll along the Torrent de Pareis; then we can see images of the Gorg Blau and the bridge that crosses it, followed by the coast of Pollença with King's castle, the fortress of l'Avançada, the port of Pollença, pine trees and the beach of Formentor, the Roman bridge of Pollença, King's castle, the watchtower of Albercutx and a path on the nor...",1925,El secreto de la Pedriza (epíleg),1925-01-01,Ficção cinematográfica,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/El%20secreto%20de%20la%20Pedriza%20(pr%C3%B2leg)/asim::111c8db83c00f0556f0875a2f3887a58,El secreto de la Pedriza (pròleg),Feature film | Majorca / Ternelles / Pollença / Castell del Rei / Port de Pollença / Formentor / Albercutx / Serra de Tramuntana / landscape / castle / port / fortress / lighthouse / cave / cliff / bridge / pine / beach / watchtower / coast,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: The secret of La Pedriza (Prologue) | gênero: Feature film | duração: 00:04:03 | direção: Francesc Aguiló | produtora: Balear Films | cor: B/W / Tinted | som: Without sound | direitos: Public Domain | fonte de mídia: https://vimeo.com/140631115 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1698 | Sequences of this film showing Mallorcan landscapes: Serra of Ternelles and King's castle in Pollença; the port of Pollença; the port of Andratx, the Fortress of l'Avançada in Pollença; the lighthouse of Punta de l'Avançada (Pollença); the caves of Mallorca; the cliffs of the northern coast; the Roman bridge of Pollença; the pine trees and the beach of Formentor; the watchtower of Albercutx with images of the coast and its cliffs.",1925,El secreto de la Pedriza (pròleg),1925-01-01,Ficção cinematográfica,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/Flor%20de%20espino/asim::86f0ae687a48dc0e5aa9c3c6e82a9da9,Flor de espino,Feature film | Majorca / Ternelles / Pollença / Palma / Deià / Andratx / Valldemossa / La Foradada / Sóller / Puig Major / Serra de Tramuntana / Puig Major / Serra d’Alfàbia / Castell del Rei / landscape / monument / convent / cloister / fish market / neighbourhood / port / coast / cliff / valley / snow / castle,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: Hawthorn flower | gênero: Feature film | duração: 00:11:39 | direção: Jaume Ferrer | cor: B/W / Tinted | som: Without sound | direitos: Public Domain | fonte de mídia: https://vimeo.com/140632204 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1684 | Sequences of this film showing Mallorcan landscapes and monuments: the Serra de Ternelles in Pollença; in Palma we are shown the facade and the cloister of the convent of Sant Francesc, the Fish Market and the Consolat del Mar, the Jonquet neighbourhood; next, we can see images of Deia and Andratx; cut to Palma again with a view of the port and the town, followed by footage of the northern coast of Mallorca with the country estate of L'Estaca in Valldemossa, Sa Forada and cliffs; Serra de Tramuntana with the valley of Soller and Puig Major and Serra de Alfabia covered with snow, and lastly we see King's castle in Pollença.",1925,Flor de espino,1925-01-01,Ficção cinematográfica,Agregador audiovisual europeu especializado em cinema
Arxiu del So i de la Imatge de Mallorca,arxiu-del-so-i-de-la-imatge-de-mallorca,Spain,Europe,ES-ASIM,Institutional film and audiovisual archive,https://www.conselldemallorca.es/asim,True,True,https://www.europeanfilmgateway.eu/search-efg/Arxiu%20del%20So%20i%20de%20la%20Imatge%20de%20Mallorca,European Film Gateway,https://www.europeanfilmgateway.eu/detail/La%20fiesta%20del%20Pedal/asim::d5f454f7c939cdefbd3c0a3071893091,La fiesta del Pedal,Documentary film | Palma / Montuïri / Arenal / Llucmajor / Majorca / party / sport / cycling / festival / race / cyclist / square / road / authority / church / beach / dance / lunch,"Ficha pública do ASIM no European Film Gateway, com acesso mediado por EFG/Mémoire Filmique e player quando detectado. | título alternativo: The Feast of the Pedal | gênero: Documentary film | duração: 00:11:46 | produtora: Veloz Sport Balear | cor: B/W / Tinted | som: Without sound | direitos: Public Domain | fonte de mídia: https://vimeo.com/140638765 | ver também: https://memoirefilmiquedusud.eu/idurl/1/1677 | Documentary about a party held by the Veloç Sport Balear, a sports society founded in 1896 in Palma to promote cycling. The Pedal Festival took place in Son Company (Montuiri) in 1915 and in Arenal in 1917; footage of the start of the race from Espanya Square in Palma, the cyclists riding idly through the streets, arrival in Arenal and the cyclists on the road. We see different participants, curious scenes and the arrival of the authorities. Next, we are shown the masses in the church of Our Lady of Breastfeeding in Arenal and Son Company (Montuiri). We are shown a wide shot of the Arenal, racing on the beach and some folk dance. Next, we see people in Son Company enjoying lunch and folk dances; lastly the return of the cyclists to Palma.",1915-1917,La fiesta del Pedal,1915-1917,Documentário e registro histórico,Agregador audiovisual europeu especializado em cinema
