institution,slug,country,continent,repository_code,archive_type,ape_detail_url,content_available_in_ape,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
"Newnham College Archives, University of Cambridge",newnham-college-archives-university-of-cambridge,United Kingdom,Europe,GB-2911,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-2911,True,True,http://www.newn.cam.ac.uk/research/college-archives/,Instagram,https://www.instagram.com/reel/DWGtczCjBFk/,"Newnham College on Instagram: ""🌼 Its all in the details🌼 From glorious garden parties, to formal dining celebrations, to professional meetings, attention to detail is what transforms every event at Newnham College Conferences & Events. Whether you’re planning a conference, teambuilding, networking, workshop or dinner, our team strives to elevate every moment, right down to the smallest detail. Discover more on our website (link in bio), or contact us today to discover what's possible at Newnham. 📨 conference@newn.cam.ac.uk #attentiontodetail #cambridgecolleges #cambridge #eventprofsuk #Newnhamevents #Behindthescenes #meetcamb""","Newnham College on Instagram: ""🌼 Its all in the details🌼 From glorious garden parties, to formal dining celebrations, to professional meetings, attention to detail is what transforms every event at Newnham College Conferences & Events. Whether you’re planning a conference, teambuilding, networking, workshop or dinner, our team strives to elevate every moment, right down to the smallest detail. Discover more on our website (link in bio), or contact us today to discover what's possible at Newnham. 📨 conference@newn.cam.ac.uk #attentiontodetail #cambridgecolleges #cambridge #eventprofsuk #Newnhamevents #Behindthescenes #meetcamb""","12 likes, 0 comments - newnham_conf on March 20, 2026: ""🌼 Its all in the details🌼 From glorious garden parties, to formal dining celebrations, to professional meetings, attention to detail is what transforms every event at Newnham College Conferences & Events. Whether you’re planning a conference, teambuilding, networking, workshop or dinner, our team strives to elevate every moment, right down...",
"Newnham College Archives, University of Cambridge",newnham-college-archives-university-of-cambridge,United Kingdom,Europe,GB-2911,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-2911,True,True,http://www.newn.cam.ac.uk/research/college-archives/,Instagram,https://www.instagram.com/p/DWV_E8QDeG8/,"Newnham College on Instagram: ""Your event, Your menu✨ Our incredibly talented team of chefs can bring your ideas to life! Adding personalised touches to your menu can elevate every guests experience and add an unforgettable wow factor to your event⭐️🍽️ #food #dessert #solar #cambridgefood #eventprofs""","Newnham College on Instagram: ""Your event, Your menu✨ Our incredibly talented team of chefs can bring your ideas to life! Adding personalised touches to your menu can elevate every guests experience and add an unforgettable wow factor to your event⭐️🍽️ #food #dessert #solar #cambridgefood #eventprofs""","18 likes, 0 comments - newnham_conf on March 26, 2026: ""Your event, Your menu✨ Our incredibly talented team of chefs can bring your ideas to life! Adding personalised touches to your menu can elevate every guests experience and add an unforgettable wow factor to your event⭐️🍽️ #food #dessert #solar #cambridgefood #eventprofs"".",
North of England Institute of Mining and Mechanical Engineers,north-of-england-institute-of-mining-and-mechanical-engineers,United Kingdom,Europe,GB-518,Specialised non-governmental archives and archives of other cultural (heritage) institutions,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-518,True,True,https://mininginstitute.org.uk/,YouTube,https://www.youtube.com/embed/7rYCyT6aHmA?feature=oembed,YouTube,YouTube,,
North of England Institute of Mining and Mechanical Engineers,north-of-england-institute-of-mining-and-mechanical-engineers,United Kingdom,Europe,GB-518,Specialised non-governmental archives and archives of other cultural (heritage) institutions,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-518,True,True,https://mininginstitute.org.uk/,YouTube,https://www.youtube.com/embed/bwgmA1wZ29k?feature=oembed,YouTube,YouTube,,
North of England Institute of Mining and Mechanical Engineers,north-of-england-institute-of-mining-and-mechanical-engineers,United Kingdom,Europe,GB-518,Specialised non-governmental archives and archives of other cultural (heritage) institutions,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-518,True,True,https://mininginstitute.org.uk/,YouTube,https://www.youtube.com/embed/ZCbgEXp4NeI?feature=oembed,YouTube,YouTube,,
"Queen Square Library Archive and Museum, University College London",queen-square-library-archive-and-museum-university-college-london,United Kingdom,Europe,GB-3376,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-3376,True,True,http://www.queensquare.org.uk/archives,Instagram,https://www.instagram.com/p/DPyNhYNCMap/?img_index=1,"Annabel Merrett | Artist & Sculptor on Instagram: ""Brains amongst the books at the Neuro Library. #newexhibition #londonartscene #londonartexhibition #mentalhealthart #mentalhealthartist #sculpture""","Annabel Merrett | Artist & Sculptor on Instagram: ""Brains amongst the books at the Neuro Library. #newexhibition #londonartscene #londonartexhibition #mentalhealthart #mentalhealthartist #sculpture""","25 likes, 0 comments - annabel.merrett on October 14, 2025: ""Brains amongst the books at the Neuro Library. #newexhibition #londonartscene #londonartexhibition #mentalhealthart #mentalhealthartist #sculpture"".",
"Queen Square Library Archive and Museum, University College London",queen-square-library-archive-and-museum-university-college-london,United Kingdom,Europe,GB-3376,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-3376,True,True,http://www.queensquare.org.uk/archives,YouTube,https://m.youtube.com/watch?v=5VIW4ohzOls&feature=youtu.be,Extract from Brainland Act 1 Scene 7.,Extract from Brainland Act 1 Scene 7.,Opening text and an extract from the Act 1 Scene 7 of the opera Brainland.,2024-02-25T02:19:34-08:00
"Queen Square Library Archive and Museum, University College London",queen-square-library-archive-and-museum-university-college-london,United Kingdom,Europe,GB-3376,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-3376,True,True,http://www.queensquare.org.uk/archives,Instagram,https://www.instagram.com/reel/DPlvK3rCPEB/,"Annabel Merrett | Artist & Sculptor on Instagram: ""Popping Mood States into their new home - Queen Square Library - the London hospital for all head bumps. #mentalhealthart #londonartscene #mentalhealthartist #londonartist #multimediaart #multimediaartist #sculpture""","Annabel Merrett | Artist & Sculptor on Instagram: ""Popping Mood States into their new home - Queen Square Library - the London hospital for all head bumps. #mentalhealthart #londonartscene #mentalhealthartist #londonartist #multimediaart #multimediaartist #sculpture""","16 likes, 5 comments - annabel.merrett on October 9, 2025: ""Popping Mood States into their new home - Queen Square Library - the London hospital for all head bumps. #mentalhealthart #londonartscene #mentalhealthartist #londonartist #multimediaart #multimediaartist #sculpture"".",
"Queen Square Library Archive and Museum, University College London",queen-square-library-archive-and-museum-university-college-london,United Kingdom,Europe,GB-3376,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-3376,True,True,http://www.queensquare.org.uk/archives,Internet Archive,https://archive.org/details/ucllibrary,"Internet Archive: Digital Library of Free & Borrowable Texts, Movies, Music & Wayback Machine","Internet Archive: Digital Library of Free & Borrowable Texts, Movies, Music & Wayback Machine",,
Royal Ballet School Special Collections,royal-ballet-school-special-collections,United Kingdom,Europe,GB-3208,Specialised non-governmental archives and archives of other cultural (heritage) institutions,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-3208,True,True,http://www.royalballetschool.org.uk/,YouTube,https://www.youtube.com/embed/9y7D3Mk_0I0,YouTube,YouTube,,
Royal Ballet School Special Collections,royal-ballet-school-special-collections,United Kingdom,Europe,GB-3208,Specialised non-governmental archives and archives of other cultural (heritage) institutions,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-3208,True,True,http://www.royalballetschool.org.uk/,YouTube,https://www.youtube.com/embed/9y7D3Mk_0I0?feature=oembed,YouTube,YouTube,,
Royal Ballet School Special Collections,royal-ballet-school-special-collections,United Kingdom,Europe,GB-3208,Specialised non-governmental archives and archives of other cultural (heritage) institutions,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-3208,True,True,http://www.royalballetschool.org.uk/,YouTube,https://youtube.com/shorts/eiDmHsd0NAo?si=NW-Qxe2B6ymznNVB,Royal Ballet School x Freed of London: new collection celebrating 100 years of the School,Royal Ballet School x Freed of London: new collection celebrating 100 years of the School,"Marking the School’s centenary, the collection has been designed in close collaboration and created exclusively for this milestone, blending Freed’s heritage...",2026-03-30T07:23:24-07:00
Royal Botanic Garden Edinburgh Archives,royal-botanic-garden-edinburgh-archives,United Kingdom,Europe,GB-235,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-235,True,True,https://atom.rbge.org.uk/,Vimeo,https://vimeo.com/477646565,,,,
Royal Botanic Garden Edinburgh Archives,royal-botanic-garden-edinburgh-archives,United Kingdom,Europe,GB-235,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-235,True,True,https://atom.rbge.org.uk/,Vimeo,https://vimeo.com/477623024,,,,
Royal Botanic Garden Edinburgh Archives,royal-botanic-garden-edinburgh-archives,United Kingdom,Europe,GB-235,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-235,True,True,https://atom.rbge.org.uk/,Vimeo,https://vimeo.com/469823197,,,,
Royal Botanic Garden Edinburgh Archives,royal-botanic-garden-edinburgh-archives,United Kingdom,Europe,GB-235,University and research archives,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=GB-235,True,True,https://atom.rbge.org.uk/,Vimeo,https://vimeo.com/476338210,,,,
