institution,slug,country,continent,repository_code,archive_type,filmarchiv_austria_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_031RiaSjqDxTWHf9o5ws8P,»Die Erste Wiener Kinoausstellung«,Historische Filmdokumente; país: Österreich; ano: 1984; produção: Austria Wochenschau,"Anfang der 1980er-Jahre vollzog sich in der Kinolandschaft ein Strukturwandel, immer mehr Betriebe vor allem in der städtischen Peripherie und am Land mussten schließen. Um der Dominanz des Fernsehens etwas entgegenzusetzen, versuchte man mit Mehrsaalkinos und trendigem Ambiente neues, vor allem junges Publikum zu gewinnen. Die vom 9. November bis 16. Dezember 1984 in der Wiener Stadthalle präsentierte »Erste Wiener Kinoausstellung« blickte zurück in die Filmgeschichte, diente aber auch als Leistungsschau der Branche, die stolz auf wieder steigende Besucherzahlen verweisen konnte. | título original: KINO im KINO Ausstellung (Scope 49/1984) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2024 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1984
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_030wpY0Q2MLjSvAVFjru5F,"»Rudi, Rudi gib acht«, Minisex",Historische Filmdokumente; país: Österreich; ano: 1984; produção: Austria Wochenschau,"Minisex war die österreichische Antwort auf die Neue Deutsche Welle. Die 1978 gegründete Wiener Band brachte 1980 ihr erstes Studioalbum heraus. Zu den bekanntesten Nummern zählten »Ich fahre mit dem Auto« (1982), »Du kleiner Spion« (1982) und vor allem »Rudi gib acht« (1983). Dieser Song thematisierte offensichtlich die Bespitzelung politisch unliebsamer Personen und spielte wohl auf Rudi Dutschke, eine Leitfigur der 1968er-Bewegung in Deutschland, an. Die zunächst bis 1990 bestehende Band feierte 2009 ein Comeback. | título original: Gruppe MINISEX MIT: Rudi, Rudi gib acht ..."" (Scope 39/1984) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1984
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02zxpr3q6lc4w7s2fLEBVB,Angelobung der ersten Bundesregierung SPÖ-FPÖ,Historische Filmdokumente; país: Österreich; ano: 1983; produção: Austria Wochenschau,"Am 24. Mai 1983 wurde die sogenannte kleine Koalition zwischen SPÖ und FPÖ von Bundespräsident Rudolf Kirchschläger angelobt. Damit gab es nach vierwöchigen Verhandlungen zum zweiten Mal nach 1970 eine rot-blaue Regierung. Bundeskanzler wurde Fred Sinowatz von der SPÖ, den Vizekanzler stellte die FPÖ mit Norbert Steger. 1986 zerbrach die rot-blaue Regierung, nachdem die FPÖ mit der Wahl Jörg Haiders zum neuen Bundesparteiobmann deutlich nach rechts gerückt war. | título original: Die neue Regierung (Scope 27/1983) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1983
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_033WQ0weaAeJEOIyUxR6RZ,Angst,Filmgeschichte Österreich; país: Österreich; ano: 1983; direção: Gerald Kargl,"Gerade aus der Haft entlassen, wird ein Mann schon wieder von Mordgelüsten geplagt. In einem alleinstehenden Haus am Waldrand findet er bereits seine nächsten Opfer … Bei seiner Uraufführung ein Skandal, danach lange Zeit unter Verschluss, inzwischen ein Kultfilm. Enorm effizient erzählt, erlaubt der kompromisslose Abstieg in die Psyche eines Mörders kaum Atempausen. ANGST verblüfft mit ausgeklügelter Kameraarbeit und den eisigelektronischen Soundscapes von Klaus Schulze. Die digitale Restaurierung wurde vom Filmarchiv Austria in Kooperation mit Gerald Kargl erstellt. Ein Film, wie es ihn in Österreich davor und danach nie gab, nach einer wahren Begebenheit. | título original: Angst | categoria Filmarchiv ON: Filmgeschichte Österreich | elenco/participantes: Erwin Leder, Silvia Rabenreither, Edith Rosset, Rudolf Götz | fonte: 35-mm-Positiv, 35-mm-Negativ, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2023 | disponibilidade temporal declarada até 30.7.2026 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1983
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02zdLIJJUCHORcZRN0NLe9,Das Ende der Ära Kreisky,Historische Filmdokumente; país: Österreich; ano: 1983; produção: Austria Wochenschau,"Bei der Nationalratswahl am 24. April 1983 verlor die SPÖ mit Spitzenkandidat Bruno Kreisky die absolute Mehrheit. Noch am Wahlabend gab der seit 1970 amtierende Bundeskanzler seinen Rücktritt bekannt. Der Beitrag des SCOPE-Kinomagazins blickt zurück auf die Ära Kreisky und den Wahlkampf. Im Mai 1983 wurde Fred Sinowatz zum Nachfolger von Bruno Kreisky ernannt. Zusammen mit der FPÖ bildet er eine neue, nun rot-blaue Bundesregierung. | título original: Wahl ’83 (Scope 18/1983) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35 mm-Negativ, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1983
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_031KFHlWGHm46iRTAd8iCl,Die Türken in Wien: Reportage über die türkische Community,Historische Filmdokumente; país: Österreich; ano: 1983; produção: Austria Wochenschau,"Das 300-jährige Jubiläum der Zweiten Wiener Türkenbelagerung im Jahr 1683 nutzte das SCOPE-Kinomagazin für eine Reportage über das Leben der türkischen Community in Wien Anfang der 1980er-Jahre. Über 40.000 türkische Landsleute bemühten sich damals um ein Leben zwischen Integration und kultureller Eigenständigkeit. Mit dem Zuwandererfonds hat die Gemeinde Wien im 10. Bezirk ein Beratungszentrum eingerichtet, das auch über Sprachprobleme hinweghelfen soll. Viele versuchen hier, ihren Traum vom eigenen Unternehmen zu realisieren, Lebensmittel-Läden und Gastronomiebetriebe werden gegründet. Und auch die Tradition des Islams kann in acht Moscheen und mit einem eigenen Unterrichtsfach in den Schulen gepflegt werden. Trotz mancher Ressentiments scheint eine Integration auf Augenhöhe damals noch möglich zu sein. | título original: Die Türken in Wien - 300 Jahre später (Scope 44/1983) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2024 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1983
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_0305pxWiMM352GtxZNKvhC,Open Air mit Supertramp und Hansi Lang,Historische Filmdokumente; país: Österreich; ano: 1983; produção: Austria Wochenschau,"Am 14. Juni 1983 spielt die US-Band Supertramp im Rahmen ihrer Abschiedstournee ein spektakuläres Open-Air-Konzert im Wiener Praterstadion. Roger Hodgson, Gitarrist und Gründungsmitglied der Band, sollte Supertramp nach der Tour verlassen. Hansi Lang tritt als Local Hero im Vorprogramm auf und absolvierte hier einen seiner größten Live-Auftritte. | título original: OPEN AIR mit SUPERTRAMP im Wiener Stadion (Scope 47/1983) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2024 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1983
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_030rhozBLyXIJVPU5cqyrt,Papst Johannes Paul II. beim Katholikentag in Österreich,Historische Filmdokumente; país: Österreich; ano: 1983; produção: Austria Wochenschau,"Der Besuch von Papst Johannes Paul II. vom 10. bis 13. September 1983 anlässlich des österreichischen Katholikentages galt als historisches Ereignis, an dem auch viele Gläubige aus Osteuropa teilnahmen. Kardinal König erläuterte das Motto dieser Veranstaltung: »Hoffnung leben – Hoffnung geben!« Die erste Station führte den Papst auf den Wiener Heldenplatz, wo die Europavesper gefeiert wurde. Anschließend bereiteten 80.000 Jugendliche dem Kirchenoberhaupt im Wiener Stadion einen freundlichen Empfang. Im Donaupark hielt der Papst vor 300.000 Gläubigen trotz heftigen Regens einen Gottesdienst ab. Den Abschluss des Papstbesuches, es war der erste seit 200 Jahren in Österreich, bildete ein Besuch in Mariazell. | título original: Scope 38/1983 | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1983
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_032Icvhmp0fkIepepF59cH,Unbekannte Falco-Videos,Historische Filmdokumente; país: Österreich; ano: 1983; produção: Austria Wochenschau,"Anfang 1983 widmete das SCOPE-Kinomagazin dem Phänomen Austropop einen eigenen Beitrag. Der unbestrittene Superstar war Falco, der im Dezember 1981 mit »Der Kommissar« einen internationalen Nummer-1-Hit landete und damit in Österreich, Deutschland, Frankreich, Italien, Spanien und Japan die Charts anführte. Dass es zu diesem legendären Popsong, der den Deutsch-Rap prägte, ein eigenständiges Musikvideo gab, war bisher praktisch unbekannt. In diesem Beitrag sind gleich zwei Juwele der österreichischen Musikgeschichte enthalten. Neben dem visuell aufwendig gestalteten Clip zum »Kommissar« findet sich ein ebenso wenig bekanntes Musikvideo zu »Auf der Flucht«. | título original: Austro Pop, was ist das? (Scope 01/1983) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2024 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1983
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_030AwRpiAbS4wrCSioIQzi,Die Rolling Stones in Wien: Interview Mick Jagger,Historische Filmdokumente; país: Österreich; ano: 1982; produção: Austria Wochenschau,"Am 3. Juli 1982 gaben die Rolling Stones im Rahmen einer Promotion-Tour für das Album Tattoo You ein Konzert im Wiener Praterstadion. Aufgeboten wurde eine riesige Bühne mit Laufstegen, die bis ins Publikum hineinragten. Im Vorfeld des Wien-Konzertes gab Mick Jagger dem Kinomagazin SCOPE eines seiner raren Interviews. Auf die Frage, ob die Rolling Stones in zehn Jahren auch noch auftreten würden, meinte Jagger: »Nein, sicher nicht!« | título original: Interview mit Mick Jagger in Wien: Die Rolling Stones vor dem Wien-Konzert (Scope 20/1982) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1982
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02zpIY00YSFbiuuOzPCEV0,Die große Friedensdemonstration in Wien,Historische Filmdokumente; país: Österreich; ano: 1982; produção: Austria Wochenschau,"Am 15. Mai 1982 fand in Wien die bis dahin größte Friedensdemonstration der Zweiten Republik statt. Die Großveranstaltung war eine Reaktion auf das beängstigende Wettrüsten der Supermächte Sowjetunion und USA. Der Protest richtete sich vor allem gegen den Plan der US-Regierung unter Ronald Reagan, in Europa amerikanische Atomwaffen für einen möglichen Einsatz gegen die Sowjetunion zu stationieren. Über 70 000 Menschen beteiligten sich an dieser partei- und generationenübergreifenden Friedensdemonstration. | título original: Scope vom Frieden (Scope 22/1982) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1982
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02z0YRD0ku3A2D7eWKmGHT,Fernfahrer-Alltag,Historische Filmdokumente; país: Österreich; ano: 1982; produção: Austria Wochenschau,"Im Gegensatz zur AUSTRIA WOCHENSCHAU gestaltete das Nachfolgeformat SCOPE auch längere Magazinbeiträge. Dabei entstand auch dieses interessante Porträt des Fernfahrer-Alltags auf der Route von Wien nach Athen. Die ambitioniert gestaltete Reportage begleitet die Könige der Landstraße auf der Nordsüd-Route, die auch entlang des berüchtigten Autoputs durch das ehemalige Jugoslawien führte. Den Soundtrack zu diesem kleinen Road-Movie lieferte u. a. die Neue-Deutsche-Welle-Band Spliff. | título original: Fernfahrer: Ein Leben auf Rädern (Scope 38/1982) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1982
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02zht5Fwn86JgXUyEUYvL4,Neue Deutsche Welle,Historische Filmdokumente; país: Österreich; ano: 1982; produção: Austria Wochenschau,"Anfang der 1980er-Jahre rollte die Neue Deutsche Welle ins Land. Bands wie Ideal, D.A.F., Fehlfarben oder Rheingold sorgten mit einem ungewohnt minimalistischen Sound für Furore. Aus der Subkultur der 1970er-Jahre hervorgegangen, wurde die Neue Deutsche Welle Anfang der 1980er-Jahre massiv kommerzialisiert. Das Spektrum reichte von New Wave über Punk bis hin zu Pop und Schlager. Verbindende Elemente waren die Verwendung deutscher Texte und der Einsatz elektronischer Instrumente. | título original: Neue Deutsche Welle (Scope 23/1982) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Positiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1982
