dataset,observation_key,snapshot_generated_at,source_status_date,generated_by,institution,slug,repository_code,country,continent,archive_type,website_available,partner_site,partner_domain,status,http_code,integrity_status,availability_group,audiovisual_visibility,access_regime,video_links_found_total,embedded_video_signals_total,candidate_internal_pages,final_url
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Arbeiderbevegelsens arkiv i Hedmark,arbeiderbevegelsens-arkiv-i-hedmark,NO-00000028272,Norway,Europe,"Archives of political parties, popular/labour movement and other non-governmental organisations, associations, agencies and foundations",False,,,sem_site,,sem_site,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=NO-00000028272
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Arbeiderbevegelsens arkiv i Telemark,arbeiderbevegelsens-arkiv-i-telemark,NO-00000028275,Norway,Europe,"Archives of political parties, popular/labour movement and other non-governmental organisations, associations, agencies and foundations",True,http://nia.museum.no/aat%0D%0A%0D%0AEpost:  post@a-arkiv.no%0D%0A%0D%0AMer informasjon%0D%0A%0D%0A%0D%0AArbeiderbevegelsens arkiv og bibliotek%0D%0A%0D%0APostadresse: Youngsgt 11 %0D%0A%0D%0APoststed: 0181 OSLO %0D%0A%0D%0ATelefon: 23061758 %0D%0A%0D%0ANettside:,nia.no,http_error,520.0,quebrado,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.nia.no/aat%0D%0A%0D%0AEpost:%20%20post@a-arkiv.no%0D%0A%0D%0AMer%20informasjon%0D%0A%0D%0A%0D%0AArbeiderbevegelsens%20arkiv%20og%20bibliotek%0D%0A%0D%0APostadresse:%20Youngsgt%2011%20%0D%0A%0D%0APoststed:%200181%20OSLO%20%0D%0A%0D%0ATelefon:%2023061758%20%0D%0A%0D%0ANettside:
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Arbeiderbevegelsens arkiv og bibliotek,arbeiderbevegelsens-arkiv-og-bibliotek,NO-00000028271,Norway,Europe,"Archives of political parties, popular/labour movement and other non-governmental organisations, associations, agencies and foundations",True,http://www.arbark.no/,arbark.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.arbark.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Arkiv i Nordland,arkiv-i-nordland,NO-00000028273,Norway,Europe,County/local authority archives,True,http://www.arkivinordland.no/,nfk.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.nfk.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,ARKIVET freds- og menneskerettighetssenter,arkivet-freds-og-menneskerettighetssenter,NO-00000028910,Norway,Europe,,True,https://arkivet.no/,arkivet.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://arkivet.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Aust-Agder kulturhistoriske senter,aust-agder-kulturhistoriske-senter,NO-00000028276,Norway,Europe,County/local authority archives,True,http://www.aaks.no/,aaks.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,http://www.aaks.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Bærum Kommune,b-rum-kommune,NO-00000028911,Norway,Europe,,True,https://www.baerum.kommune.no/,baerum.kommune.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.baerum.kommune.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Bergen byarkiv,bergen-byarkiv,NO-00000028277,Norway,Europe,,True,https://www.bergen.kommune.no/omkommunen/avdelinger/bergen-byarkiv,bergen.kommune.no,ok,200.0,integro,Disponível,Evidência pública indireta de audiovisual,Evidência indireta sem regime público identificado,0,2,0,https://www.bergen.kommune.no/omkommunen/avdelinger/bergen-byarkiv
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Drammen byarkiv,drammen-byarkiv,NO-00000028278,Norway,Europe,Municipal archives,True,https://www.drammen.kommune.no/no/Om-kommunen/Virksomheter/Service-og-administrasjon/Byarkivet/,drammen.kommune.no,http_error,404.0,quebrado,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.drammen.kommune.no/no/Om-kommunen/Virksomheter/Service-og-administrasjon/Byarkivet/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Finnmark fylkesbibliotek,finnmark-fylkesbibliotek,NO-00000028279,Norway,Europe,County/local authority archives,True,http://www.fm.fylkesbibl.no/web/,fylkesbibliotek.ffk.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://fylkesbibliotek.ffk.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Folloarkivet,folloarkivet,NO-00000028280,Norway,Europe,Municipal archives,True,http://www.folloarkivet.no,folloarkivet.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.folloarkivet.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Fredrikstad byarkiv,fredrikstad-byarkiv,NO-00000028841,Norway,Europe,,True,https://www.fredrikstad.kommune.no,fredrikstad.kommune.no,erro,,instavel,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.fredrikstad.kommune.no
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Fylkesarkivet i Oppland / IKA Opplandene,fylkesarkivet-i-oppland-ika-opplandene,NO-00000028281,Norway,Europe,,True,http://www.farkiv.no/,innlandetfylke.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://innlandetfylke.no/tjenester/fylkesarkivet
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Fylkesarkivet i Sogn og Fjordane,fylkesarkivet-i-sogn-og-fjordane,NO-00000028282,Norway,Europe,County/local authority archives,True,http://www.fylkesarkiv.no/,fylkesarkiv.no,erro,,instavel,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,http://www.fylkesarkiv.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Fylkesarkivet i Vestland,fylkesarkivet-i-vestland,NO-00000028915,Norway,Europe,,True,https://www.fylkesarkivet.no/,vestlandfylke.no,ok,200.0,integro,Disponível,Potencial audiovisual em navegação interna,Potencial em navegação interna,0,0,1,https://www.vestlandfylke.no/arkiv
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Gudbrandsdalsmusea AS,gudbrandsdalsmusea-as,NO-00000028834,Norway,Europe,,True,https://gudbrandsdalsmusea.no/,gudbrandsdalsmusea.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.gudbrandsdalsmusea.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Hordaland fylkesarkiv,hordaland-fylkesarkiv,NO-00000028284,Norway,Europe,County/local authority archives,True,http://www.hordaland.no/fylkesarkivet,hordaland.no,erro,,instavel,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,http://www.hordaland.no/fylkesarkivet
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,IKA Kongsberg,ika-kongsberg,NO-00000028285,Norway,Europe,County/local authority archives,True,http://www.ikakongsberg.no/,ikakongsberg.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.ikakongsberg.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,IKA Møre og Romsdal,ika-m-re-og-romsdal,NO-00000028286,Norway,Europe,Municipal archives,True,http://www.ikamr.no/,ikamr.no,ok,200.0,integro,Disponível,Evidência pública detectável de audiovisual,Acesso por plataforma externa,1,1,0,https://www.ikamr.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,IKA Trøndelag,ika-tr-ndelag,NO-00000028287,Norway,Europe,Municipal archives,True,http://www.ika-trondelag.no/ika/,ika-trondelag.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.ika-trondelag.no/ika-bidrag-noark5/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,IKAVA,ikava,NO-00000028288,Norway,Europe,Municipal archives,True,http://www.ikava.no/,arkivsentersor.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.arkivsentersor.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Interkommunalt arkiv i Hordaland,interkommunalt-arkiv-i-hordaland,NO-00000028844,Norway,Europe,Municipal archives,False,,,sem_site,,sem_site,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=NO-00000028844
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Interkommunalt arkiv i Rogaland iks,interkommunalt-arkiv-i-rogaland-iks,NO-00000028289,Norway,Europe,Municipal archives,True,http://ikarogaland.no/,ikarogaland.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://ikarogaland.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Kraftmuseet,kraftmuseet,NO-00000028833,Norway,Europe,,True,http://www.kraftmuseet.no,kraftmuseet.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://kraftmuseet.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,"Kvinnemuseet, Anno Museum",kvinnemuseet-anno-museum,NO-00000028825,Norway,Europe,,True,http://www.kvinnemuseet.no,kvinnemuseet.no,erro,,instavel,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,http://www.kvinnemuseet.no
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,MF vitenskapelig høyskole,mf-vitenskapelig-h-yskole,NO-00000028914,Norway,Europe,,True,https://www.mf.no/bibliotek/mfs-historiske-arkiv,mf.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://mf.no/bibliotek/mfs-historiske-arkiv
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,"Misjonshøgskolen, misjonsarkivet",misjonsh-gskolen-misjonsarkivet,NO-00000028290,Norway,Europe,,True,http://www.mhs.no/,mhs.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.mhs.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Misjonskirken Norge,misjonskirken-norge,NO-00000028828,Norway,Europe,,True,http://mknu.no/historiskarkivsenter,mkn.no,http_error,404.0,quebrado,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://mkn.no/historiskarkivsenter
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Mjøsmuseet,mj-smuseet,NO-00000028326,Norway,Europe,Specialised non-governmental archives and archives of other cultural (heritage) institutions,True,http://www.mjosmuseet.no/,mjosmuseet.no,erro,,instavel,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,http://www.mjosmuseet.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Museene i Sør-Trøndelag,museene-i-s-r-tr-ndelag,NO-00000028291,Norway,Europe,,True,http://www.mist.museum.no/,mist.museum.no,erro,,instavel,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,http://www.mist.museum.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Museet Midt IKS,museet-midt-iks,NO-00000028292,Norway,Europe,Municipal archives,True,http://museetmidt.no/,museetmidt.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://museetmidt.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Museum Vest,museum-vest,NO-00000028926,Norway,Europe,,True,https://www.museumvest.no,museumvest.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://museumvest.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Museumssenteret i Hordaland avd. Osterøy museum,museumssenteret-i-hordaland-avd-oster-y-museum,NO-00000028293,Norway,Europe,,True,https://muho.no/,muho.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://muho.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Næs Jernverksmuseum,n-s-jernverksmuseum,NO-00000028924,Norway,Europe,,True,https://www.jernverksmuseet.no,jernverksmuseet.no,ok,200.0,integro,Disponível,Evidência pública detectável de audiovisual,Acesso por plataforma externa,4,4,0,https://www.jernverksmuseet.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,"Najsonalmuseet for kunst, arkitektur og design",najsonalmuseet-for-kunst-arkitektur-og-design,NO-00000028294,Norway,Europe,,True,http://www.nasjonalmuseet.no/,nasjonalmuseet.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.nasjonalmuseet.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,National Archives of Norway,national-archives-of-norway,NO---,Norway,Europe,,False,,,sem_site,,sem_site,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.archivesportaleurope.net/advanced-search/search-in-institutions/results-%28institutions%29/?repositoryCode=NO---
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,NAV Øst-Viken Dokumententer - Nord,nav-st-viken-dokumententer-nord,NO-00000028839,Norway,Europe,,True,https://www.nav.no/no/person,nav.no,ok,200.0,integro,Disponível,Evidência pública indireta de audiovisual,Evidência indireta sem regime público identificado,0,1,0,https://www.nav.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,NLM-arkivet,nlm-arkivet,NO-00000028295,Norway,Europe,Church and religious archives,True,http://www.nlm.no/nlm/om-nlm/hovedkontoret/nlm-arkivet,nlm.no,http_error,404.0,quebrado,Indisponível,Evidência pública indireta de audiovisual,Evidência indireta sem regime público identificado,0,7,2,https://www.nlm.no/nlm/om-nlm/hovedkontoret/nlm-arkivet
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Nordlandsmuseet,nordlandsmuseet,NO-00000028316,Norway,Europe,Specialised non-governmental archives and archives of other cultural (heritage) institutions,True,http://nordlandsmuseet.no/,nordlandsmuseet.no,ok,200.0,integro,Disponível,Evidência pública indireta de audiovisual,Evidência indireta sem regime público identificado,0,1,0,https://www.nordlandsmuseet.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Nordmøre Museum,nordm-re-museum,NO-00000028908,Norway,Europe,,True,https://www.nordmore.museum.no/,nordmorsmusea.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://nordmorsmusea.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Nordøsterdalsmuseet,nord-sterdalsmuseet,NO-00000028296,Norway,Europe,,True,http://www.nordosterdalsmuseet.no/3698.918.Hovedside.html,museainordosterdalen.no,http_error,404.0,quebrado,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://museainordosterdalen.no/3698.918.Hovedside.html
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Norges hjemmefrontmuseum,norges-hjemmefrontmuseum,NO-00000028297,Norway,Europe,National archives,True,http://forsvaretsmuseer.no/Hjemmefrontmuseet,forsvarshistoriskmuseum.no,http_error,404.0,quebrado,Indisponível,Evidência pública indireta de audiovisual,Evidência indireta sem regime público identificado,0,1,0,https://www.forsvarshistoriskmuseum.no/Hjemmefrontmuseet
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Norsk folkemuseum,norsk-folkemuseum,NO-00000028298,Norway,Europe,National archives,True,https://norskfolkemuseum.no/,norskfolkemuseum.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://norskfolkemuseum.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Norsk helsearkiv,norsk-helsearkiv,NO-00000028913,Norway,Europe,,True,https://www.arkivverket.no/om-oss/norsk-helsearkiv,nasjonalarkivet.no,restrito,403.0,restrito,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,https://www.nasjonalarkivet.no/om-oss/norsk-helsearkiv
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Norsk industriarbeidermuseum,norsk-industriarbeidermuseum,NO-00000028299,Norway,Europe,Specialised non-governmental archives and archives of other cultural (heritage) institutions,True,http://vemork.visitvemork.com/,vemork.visitvemork.com,ok,200.0,suspeito,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,http://vemork.visitvemork.com/cgi-sys/defaultwebpage.cgi
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Norsk luftfartsmuseum,norsk-luftfartsmuseum,NO-00000028300,Norway,Europe,Specialised non-governmental archives and archives of other cultural (heritage) institutions,True,https://www.luftfartsmuseum.no/,luftfartsmuseum.no,ok,200.0,integro,Disponível,Sem evidência pública detectável de audiovisual,Sem evidência suficiente,0,0,0,https://www.luftfartsmuseum.no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Norsk Maritimt Museum,norsk-maritimt-museum,NO-00000028301,Norway,Europe,Specialised non-governmental archives and archives of other cultural (heritage) institutions,True,http://www.marmuseum.no/no/,marmuseum.no,erro,,instavel,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,http://www.marmuseum.no/no/
ape,ape:2026-04-01T22:10:16Z,2026-05-27T16:47:58Z,2025-12-15,scripts/build_ape_analytics.py,Norsk skogmuseum,norsk-skogmuseum,NO-00000028302,Norway,Europe,,True,http://www.skogmus.no/?page=69,skogmus.no,erro,,instavel,Indisponível,Site indisponível para verificação,Não verificável,0,0,0,http://www.skogmus.no/?page=69
